area,distance,first_registration,fuel,price,search,title,url,year
"Ing. Rybergsgt. 108, 3007 Drammen",47206,2022-06-13,El + Bensin,299000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech BRUKTBILKAMPANJE!",https://www.finn.no/car/used/ad.html?finnkode=340198091,2022
"Fossveien 3, 4373 Egersund",64300,2019-04-24,El + Bensin,259000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Executive /Tectyl/Navi/",https://www.finn.no/car/used/ad.html?finnkode=340308918,2019
"Leknesvegen 254, 5915 Hjelmås",58900,2020-06-23,El + Bensin,259000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Active Tech",https://www.finn.no/car/used/ad.html?finnkode=340207752,2020
,49065,2022-03-02,El + Bensin,319000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech Bruktbilkampanje!",https://www.finn.no/car/used/ad.html?finnkode=340331607,2022
"Johan Follestads vei 15, 3474 Åros",113560,2019-05-24,El + Bensin,194900,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Executive /Outlet/NYEU/",https://www.finn.no/car/used/ad.html?finnkode=340350660,2019
"Myrdalsvegen 20, 5131 Nyborg",52000,2021-10-19,El + Bensin,269000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech INNBYTTEKAMPANJE",https://www.finn.no/car/used/ad.html?finnkode=340316094,2021
"Østmarkveien 25, 0687 Oslo",50208,2020-12-08,El + Bensin,285000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Executive",https://www.finn.no/car/used/ad.html?finnkode=340340028,2020
"Kanalveien 111, 5822 Bergen",35000,2020-02-21,El + Bensin,279000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Active Tech KAMPANJE",https://www.finn.no/car/used/ad.html?finnkode=340421466,2020
"Digernes Næringspark 6, 6018 Ålesund",15302,2022-10-31,El + Bensin,319000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech Lav KM!",https://www.finn.no/car/used/ad.html?finnkode=340421190,2022
"Torvmyrane 11, 6150 Ørsta",20000,2022-05-25,El + Bensin,349000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech",https://www.finn.no/car/used/ad.html?finnkode=340424303,2022
