distance,first_registration,fuel,price,search,title,url,year
19,0001-01-01,Elektrisitet,388900,Hyundai Kona,Hyundai Kona Premium LR med Skinn,https://www.finn.no/car/used/ad.html?finnkode=337554529,2023
23000,2022-08-31,Elektrisitet,359000,Hyundai Kona,Hyundai Kona PREMIUM/SKINN/NORSK/487KM WLTP/ACC/APPSTYRING,https://www.finn.no/car/used/ad.html?finnkode=337580001,2023
54000,2020-11-05,Elektrisitet,269000,Hyundai Kona,"Hyundai Kona Long Range, Ryggekamera, Cruicekontroll++",https://www.finn.no/car/used/ad.html?finnkode=337585368,2020
32000,2021-08-20,Elektrisitet,319000,Hyundai Kona,Hyundai Kona PREMIUM/SKINN/NORSK/487KM WLTP/ACC/APPSTYRING,https://www.finn.no/car/used/ad.html?finnkode=337595500,2021
9000,2023-09-22,Elektrisitet,449000,Hyundai Kona,"Hyundai Kona Premium LR H.feste, Lysplanke, WLTP 514 km., Lav km.!",https://www.finn.no/car/used/ad.html?finnkode=337688058,2024
39500,2022-04-19,Elektrisitet,348900,Hyundai Kona,Hyundai Kona Premium LR,https://www.finn.no/car/used/ad.html?finnkode=337661726,2022
116500,2019-06-06,Elektrisitet,234900,Hyundai Kona,Hyundai Kona 64KWH/ 204HK/ PREMIUM/ SKINN,https://www.finn.no/car/used/ad.html?finnkode=337596869,2019
2500,2023-09-20,Elektrisitet,439900,Hyundai Kona,"Hyundai Kona Premium LR 19"" sommerhjul, HUD, 360-kamera, lyst skinn",https://www.finn.no/car/used/ad.html?finnkode=337704786,2024
59800,2019-01-04,Elektrisitet,249000,Hyundai Kona,"Hyundai Kona NORSK PREMIUM M SKINN, ACC, NAVI, KAMERA, KROK",https://www.finn.no/car/used/ad.html?finnkode=337704821,2019
3000,2023-10-16,Elektrisitet,399000,Hyundai Kona,"Hyundai Kona 204 HK PREMIUM,SKINN,APPSTYRING",https://www.finn.no/car/used/ad.html?finnkode=337778510,2023
35500,2021-06-29,Elektrisitet,307129,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=337463899,2021
75837,2019-02-06,Elektrisitet,209997,Hyundai Kona,Hyundai Kona 64 kWt Teknikk,https://www.finn.no/car/used/ad.html?finnkode=334011593,2019
28907,2021-11-18,Elektrisitet,322129,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=337836361,2022
34650,2022-02-02,Elektrisitet,322129,Hyundai Kona,"Hyundai Kona KONA ELECTRIC 150KW Topp model, Soltak , Premium",https://www.finn.no/car/used/ad.html?finnkode=337883113,2022
72881,2020-10-21,Elektrisitet,225000,Hyundai Kona,Hyundai Kona KONA ELECTRIC PREMIUM,https://www.finn.no/car/used/ad.html?finnkode=334833224,2020
48000,2020-09-25,Elektrisitet,279000,Hyundai Kona,Hyundai Kona EV - 204 HK - 64 Kwh - SKINN - App styring,https://www.finn.no/car/used/ad.html?finnkode=338025671,2020
9000,2023-02-24,Elektrisitet,379000,Hyundai Kona,Hyundai Kona Premium |NY SERVICE|NORSK BIL,https://www.finn.no/car/used/ad.html?finnkode=338079863,2023
45600,2020-06-09,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=338084826,2020
35147,2021-09-08,Elektrisitet,266868,Hyundai Kona,Hyundai Kona,https://www.finn.no/car/used/ad.html?finnkode=317142492,2021
69500,2020-02-20,Elektrisitet,259900,Hyundai Kona,Hyundai Kona Premium 64KWh Skinn/Head-Up/Krell/ACC/Navi/Soltak/S+V,https://www.finn.no/car/used/ad.html?finnkode=338135634,2020
94000,2019-01-25,Elektrisitet,229000,Hyundai Kona,"Hyundai Kona Premium, skinn, soltak, Krell, høy rekkevidde",https://www.finn.no/car/used/ad.html?finnkode=338125573,2019
26400,2021-04-19,Elektrisitet,324900,Hyundai Kona,Hyundai Kona Premium/64kWh/Bluelink/Skinn/ACC/HUD++,https://www.finn.no/car/used/ad.html?finnkode=338140586,2021
179929,2019-02-14,Elektrisitet,179900,Hyundai Kona,"Hyundai Kona 64 kWt Teknikk ""PREMIUM""/LONG RANGE/TOPPUTSTYRT/SOLTAK",https://www.finn.no/car/used/ad.html?finnkode=338216613,2019
32150,2021-08-30,Elektrisitet,319000,Hyundai Kona,"Hyundai Kona NORSK PREMIUM M SKINN ACC, KROK, CARPLAY, 3-FASE, NAVI",https://www.finn.no/car/used/ad.html?finnkode=338218639,2021
22500,2022-03-02,Elektrisitet,339000,Hyundai Kona,Hyundai Kona Long Range Premium m/skinn |Ny service|Norsk|Garanti|,https://www.finn.no/car/used/ad.html?finnkode=338221404,2022
10500,2022-06-29,Elektrisitet,358900,Hyundai Kona,Hyundai Kona Premium LR lav km,https://www.finn.no/car/used/ad.html?finnkode=338218968,2022
50,2023-10-31,Elektrisitet,388000,Hyundai Kona,Hyundai Kona 64kWh 204hk Premium m/ ACC Skinn Navi Krell HUD *484KM*,https://www.finn.no/car/used/ad.html?finnkode=338417810,2023
1500,2023-11-30,Elektrisitet,389000,Hyundai Kona,Hyundai Kona Premium LR,https://www.finn.no/car/used/ad.html?finnkode=338372021,2023
19600,2022-10-10,Elektrisitet,359900,Hyundai Kona,Hyundai Kona Premium LR Norsk/ACC/Skinn/Kam/Krell/Navi/Bluelink/HUD,https://www.finn.no/car/used/ad.html?finnkode=338377891,2023
38500,2020-08-24,Elektrisitet,295000,Hyundai Kona,Hyundai Kona NORSK PREMIUM 64KW/Skinn/ACC/KRELL//HUD/Bluelink/S+V,https://www.finn.no/car/used/ad.html?finnkode=338394789,2020
50,2023-10-31,Elektrisitet,388000,Hyundai Kona,Hyundai Kona 64kWh 204hk Premium m/ ACC Skinn Navi Krell HUD *484KM*,https://www.finn.no/car/used/ad.html?finnkode=338418267,2023
120500,2021-10-19,Elektrisitet,212129,Hyundai Kona,"Hyundai Kona Premium, Helskinn, Varmesete f&b, HUD, ACC, APP",https://www.finn.no/car/used/ad.html?finnkode=338323065,2020
46000,2021-09-28,Elektrisitet,321868,Hyundai Kona,Hyundai Kona Premium LongRange HUD,https://www.finn.no/car/used/ad.html?finnkode=293531713,2021
53700,2017-11-11,Bensin,179900,Hyundai Kona,Hyundai Kona 1.0 T-GDI 120HK Premium Skinn Hengerfeste,https://www.finn.no/car/used/ad.html?finnkode=338512190,2018
25700,2022-03-18,Elektrisitet,249000,Hyundai Kona,"Hyundai Kona NORSK TREND SR 39KWT NAVI, BLUELINK, SENSOR, KAMERA",https://www.finn.no/car/used/ad.html?finnkode=338472783,2022
30000,2022-05-05,Elektrisitet,279305,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=310698285,2021
50,2023-11-30,Elektrisitet,388000,Hyundai Kona,Hyundai Kona 64kWh 204hk Premium m/ ACC Skinn Navi Krell HUD *484KM*,https://www.finn.no/car/used/ad.html?finnkode=338524627,2023
13000,2022-03-28,Elektrisitet,349000,Hyundai Kona,Hyundai Kona Velholdt bil med lav km.,https://www.finn.no/car/used/ad.html?finnkode=338601430,2022
75000,2020-09-23,Elektrisitet,236868,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=295413962,2020
16150,2022-03-01,Elektrisitet,339900,Hyundai Kona,Hyundai Kona PREMIUM LR | TAKLUKE | SKINN | HUD | EL SETER | APP ++,https://www.finn.no/car/used/ad.html?finnkode=338715066,2022
47000,2020-07-07,Elektrisitet,259000,Hyundai Kona,Hyundai Kona Trend Hengerfeste  // Delskinn,https://www.finn.no/car/used/ad.html?finnkode=338728974,2020
83800,2019-10-04,Elektrisitet,224999,Hyundai Kona,Hyundai Kona 449KM* PREMIUM* KRELL* SKINN* NAVI* KAMERA* +++,https://www.finn.no/car/used/ad.html?finnkode=338698166,2019
83500,2019-01-08,Elektrisitet,214305,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=338789892,2019
13425,2023-03-31,Elektrisitet,268000,Hyundai Kona,"Hyundai Kona Trend SR , Norsk bil, Ny service,",https://www.finn.no/car/used/ad.html?finnkode=338754875,2023
66383,2020-10-22,Elektrisitet,269900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=309887495,2020
3200,2023-03-31,Elektrisitet,279000,Hyundai Kona,Hyundai Kona 39 KWH Trend Navi++,https://www.finn.no/car/used/ad.html?finnkode=338934445,2023
300,2023-11-28,Elektrisitet,399000,Hyundai Kona,Hyundai Kona KONA Electric Long Range (512km) Exclusive svart,https://www.finn.no/car/used/ad.html?finnkode=330697128,2024
29900,2022-07-01,Elektrisitet,299629,Hyundai Kona,"Hyundai Kona PREMIUM LR, TAKLUKE, SKINN, EL SETER, APP ++",https://www.finn.no/car/used/ad.html?finnkode=338956102,2021
25000,2021-09-29,Elektrisitet,339000,Hyundai Kona,Hyundai Kona Toppmodell med Takluke.,https://www.finn.no/car/used/ad.html?finnkode=339064124,2022
12170,2020-11-17,Elektrisitet,339000,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=339061944,2021
59435,2022-06-13,Elektrisitet,319000,Hyundai Kona,"Hyundai Kona Premium LR 484km WLTP, skinn",https://www.finn.no/car/used/ad.html?finnkode=339069462,2022
48974,2020-04-15,Elektrisitet,248900,Hyundai Kona,Hyundai Kona Premium/Long Range/NORSK BIL/H.feste,https://www.finn.no/car/used/ad.html?finnkode=339062542,2020
4505,2022-01-14,Elektrisitet,259000,Hyundai Kona,Hyundai Kona Trend SR 305km WLTP,https://www.finn.no/car/used/ad.html?finnkode=339068137,2021
61000,2020-07-23,Elektrisitet,228900,Hyundai Kona,Hyundai Kona Premium/Long Range/BLUELINK/Delskinn,https://www.finn.no/car/used/ad.html?finnkode=339069614,2020
98000,2020-06-16,Elektrisitet,221868,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=331452400,2020
84900,2021-09-23,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Premium LR 484km/ Skinn/ KRELL/ ACC/ HUD/ Norsk/ DAB,https://www.finn.no/car/used/ad.html?finnkode=339166670,2021
70400,2020-06-02,Elektrisitet,269900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=339526755,2020
5,2023-09-19,Elektrisitet,442900,Hyundai Kona,Hyundai Kona Premium LR Leveringsklare biler,https://www.finn.no/car/used/ad.html?finnkode=339181522,2024
59200,2020-02-28,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=339526667,2020
93400,2020-02-20,Elektrisitet,254900,Hyundai Kona,Hyundai Kona Premium Long Range ACC|Krell|Head-up|Nav|App-styring,https://www.finn.no/car/used/ad.html?finnkode=339539880,2020
51080,2019-10-10,Elektrisitet,232305,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=305704942,2019
33500,2021-02-25,Elektrisitet,304900,Hyundai Kona,Hyundai Kona Premium 2021-registrering,https://www.finn.no/car/used/ad.html?finnkode=339571351,2020
7010,2022-12-22,Elektrisitet,265000,Hyundai Kona,"Hyundai Kona NORSK TREND SR, NAVI, KAMERA, BLUELINK, CARPLAY",https://www.finn.no/car/used/ad.html?finnkode=339576923,2023
6970,2022-12-22,Elektrisitet,265000,Hyundai Kona,"Hyundai Kona NORSK TREND SR 39KWT NAVI, KAMERA, BLUELINK APP",https://www.finn.no/car/used/ad.html?finnkode=339576943,2023
18500,2022-06-30,Elektrisitet,359000,Hyundai Kona,Hyundai Kona PREMIUM/NORSK/LONG RANGE/HUD/ACC/KAMERA/APP,https://www.finn.no/car/used/ad.html?finnkode=339578547,2022
5899,2022-07-06,Elektrisitet,279900,Hyundai Kona,Hyundai Kona Trend SR 305 km rekkevidde(WLTP) Vi tar innbytte!,https://www.finn.no/car/used/ad.html?finnkode=339582693,2022
7800,2022-12-20,Elektrisitet,279000,Hyundai Kona,Hyundai Kona TREND SR/NORSK/KAMERA/APP,https://www.finn.no/car/used/ad.html?finnkode=339577518,2023
120000,2019-02-04,Elektrisitet,199305,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=339774517,2019
9800,2023-03-31,Elektrisitet,269000,Hyundai Kona,Hyundai Kona | Varme i ratt | Park. Sensorer | Ryggekamera | Navi |,https://www.finn.no/car/used/ad.html?finnkode=339585553,2023
34500,2021-02-22,Elektrisitet,284900,Hyundai Kona,Hyundai Kona Premium KROK/NORSK/LAV KM/ BLUELINK APP,https://www.finn.no/car/used/ad.html?finnkode=339590853,2020
1500,2023-10-31,Elektrisitet,389900,Hyundai Kona,Hyundai Kona electric Premium LR NORSK/SKINN/KAMERA/LED/HUD/KRELL,https://www.finn.no/car/used/ad.html?finnkode=339662944,2023
1500,2023-10-31,Elektrisitet,389900,Hyundai Kona,Hyundai Kona electric Premium LR/NORSK/SOLTAK/SKINN/KAMERA/LED/HUD,https://www.finn.no/car/used/ad.html?finnkode=339663152,2023
82000,2020-05-27,Elektrisitet,235000,Hyundai Kona,Hyundai Kona Premium Long Range,https://www.finn.no/car/used/ad.html?finnkode=339645972,2020
72400,2020-10-06,Elektrisitet,254868,Hyundai Kona,Hyundai Kona Premium 150KW PREMIUM HENGERFESTE,https://www.finn.no/car/used/ad.html?finnkode=334457607,2020
30898,2022-05-02,Elektrisitet,329000,Hyundai Kona,"Hyundai Kona Premium LR med skinn, Ny service,",https://www.finn.no/car/used/ad.html?finnkode=339693337,2022
57000,2021-02-26,Elektrisitet,299900,Hyundai Kona,Hyundai Kona 64kWh NORSK/64KWH/PREMIUM/SKINN/SOLTAK,https://www.finn.no/car/used/ad.html?finnkode=339934280,2021
37000,2021-04-09,Elektrisitet,329900,Hyundai Kona,Hyundai Kona 64KW/Premium/ALT utstyr/Takluke/Helskinn/Meget pen/++,https://www.finn.no/car/used/ad.html?finnkode=339930419,2021
9200,2023-03-31,Elektrisitet,268000,Hyundai Kona,Hyundai Kona Trend SR NORSK BIL/SE-HER!,https://www.finn.no/car/used/ad.html?finnkode=339928754,2023
7010,2023-03-31,Elektrisitet,265000,Hyundai Kona,"Hyundai Kona NORSK TREND SR 39KWT KAMERA, BLUELINK, KAMERA, NAVI",https://www.finn.no/car/used/ad.html?finnkode=339935215,2023
20777,2021-09-27,Elektrisitet,329000,Hyundai Kona,Hyundai Kona Premium | Long Range |,https://www.finn.no/car/used/ad.html?finnkode=339944930,2022
60655,2021-07-01,Elektrisitet,309900,Hyundai Kona,Hyundai Kona Premium LR VELHOLDT-NORSK BIL-SKINN,https://www.finn.no/car/used/ad.html?finnkode=339972481,2021
6000,2023-09-20,Elektrisitet,429000,Hyundai Kona,"Hyundai Kona Premium LR Premium, HUD, 360-kamera, Bluelink-app",https://www.finn.no/car/used/ad.html?finnkode=339952438,2024
71000,2022-10-05,Elektrisitet,329000,Hyundai Kona,Hyundai Kona Premium LR 480KM WLTP/TOPPVERSJON!,https://www.finn.no/car/used/ad.html?finnkode=339978344,2023
20108,2020-07-09,Elektrisitet,299000,Hyundai Kona,Hyundai Kona NORSK PREMIUM 64KW/Skinn/SOL/KRELL//HUD/Bluelink/S+V,https://www.finn.no/car/used/ad.html?finnkode=340064456,2020
2690,2022-08-24,Elektrisitet,284900,Hyundai Kona,Hyundai Kona Trend SR - 305km WLTP - Kamera/Krell/Navi++,https://www.finn.no/car/used/ad.html?finnkode=340087890,2023
57890,2019-05-15,Elektrisitet,218900,Hyundai Kona,"Hyundai Kona Adaptiv cruise, KRELL Ny service, EU-godkjent til 2025",https://www.finn.no/car/used/ad.html?finnkode=340303133,2019
19000,2022-01-12,Elektrisitet,329000,Hyundai Kona,Hyundai Kona Long Range 64 Kw Premium/Longe Range/Skinn/,https://www.finn.no/car/used/ad.html?finnkode=340314848,2022
41459,2019-06-13,Elektrisitet,225000,Hyundai Kona,Hyundai Kona 64 kWt Teknikk,https://www.finn.no/car/used/ad.html?finnkode=340342878,2019
62776,2019-01-03,Elektrisitet,237900,Hyundai Kona,Hyundai Kona Long Range Premium |Norsk|448km WLTP|Stoffseter,https://www.finn.no/car/used/ad.html?finnkode=340308490,2019
47700,2021-03-10,Elektrisitet,299000,Hyundai Kona,Hyundai Kona Premium 64KWH FaceLift/Norsk,https://www.finn.no/car/used/ad.html?finnkode=340320688,2021
20100,2022-02-01,Elektrisitet,329000,Hyundai Kona,Hyundai Kona 64kWh/Premium/Navi/HUD/Krell/LongRange/LED,https://www.finn.no/car/used/ad.html?finnkode=340327516,2022
52700,2020-05-26,Elektrisitet,276129,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=340372665,2020
50900,2022-04-04,Elektrisitet,329000,Hyundai Kona,Hyundai Kona PREMIUM/NORSK/LONG RANGE/HUD/ACC/KAMERA/APP,https://www.finn.no/car/used/ad.html?finnkode=340374708,2022
65700,2022-04-04,Elektrisitet,319000,Hyundai Kona,Hyundai Kona PREMIUM/NORSK/LONG RANGE/HUD/ACC/KAMERA/APP,https://www.finn.no/car/used/ad.html?finnkode=340374237,2022
70400,2021-03-18,Elektrisitet,249000,Hyundai Kona,"Hyundai Kona 64kWh Premium 484km. Ventilert skinn, Krell, ACC,",https://www.finn.no/car/used/ad.html?finnkode=340377097,2020
10,2023-11-30,Elektrisitet,379900,Hyundai Kona,Hyundai Kona Premium Skinn 64kWh NORSK BIL! GARANTI/INNBYTTE/FINANS,https://www.finn.no/car/used/ad.html?finnkode=340398833,2023
19745,2021-05-15,Elektrisitet,329900,Hyundai Kona,Hyundai Kona Trend LR MEGA REKKEVIDDE! VARMEPUMPE! HURIGLADER!,https://www.finn.no/car/used/ad.html?finnkode=340397456,2021
10,2023-11-30,Elektrisitet,369900,Hyundai Kona,Hyundai Kona Premium Skinn NORSK BIL/TOPPUTGAVEN/SKINN/HEADUP,https://www.finn.no/car/used/ad.html?finnkode=340402474,2023
10,2023-11-30,Elektrisitet,378900,Hyundai Kona,Hyundai Kona Premium LR SOM NY! VARMEPUMPE/SKINN/HEAD-UP/LONG-RANGE!,https://www.finn.no/car/used/ad.html?finnkode=340401365,2023
10,2023-11-30,Elektrisitet,383900,Hyundai Kona,Hyundai Kona Premium LR NORSK/SOM NY/VARMEPUMPE/APPSTYRING/LED+++,https://www.finn.no/car/used/ad.html?finnkode=340405707,2023
77990,2019-07-08,Elektrisitet,224900,Hyundai Kona,Hyundai Kona 64kWt 204HK Premium Skinn,https://www.finn.no/car/used/ad.html?finnkode=340427867,2019
24840,2021-06-24,Elektrisitet,319900,Hyundai Kona,"Hyundai Kona Exclusive LR Innbyttekampanje 30.000,-",https://www.finn.no/car/used/ad.html?finnkode=340423797,2021
51460,2022-01-18,Elektrisitet,299000,Hyundai Kona,"Hyundai Kona NORSK PREMIUM M SKINN 3-FASE, ACC, CARPLAY, BLUELINK",https://www.finn.no/car/used/ad.html?finnkode=340437328,2021
32223,2020-12-16,Elektrisitet,279000,Hyundai Kona,Hyundai Kona 204HK 64kWh TREND 484km WLTP / LED / Garanti ++,https://www.finn.no/car/used/ad.html?finnkode=340440447,2020
29000,2021-09-09,Elektrisitet,329000,Hyundai Kona,"Hyundai Kona NORSK PREMIUM M SKINN, TAKLUKE, ACC, CARPLAY, NAVI",https://www.finn.no/car/used/ad.html?finnkode=340439165,2021
130000,2020-04-01,Elektrisitet,199000,Hyundai Kona,Hyundai Kona Premium WTPL 449km - Skinn - Navi - Acc - R.Kamera++,https://www.finn.no/car/used/ad.html?finnkode=340425008,2020
40450,2022-08-12,Elektrisitet,319000,Hyundai Kona,"Hyundai Kona NORSK PREMIUM M SKINN, ACC, CARPLAY, KAMERA, NAVI",https://www.finn.no/car/used/ad.html?finnkode=340442992,2022
38000,2020-10-27,Elektrisitet,279900,Hyundai Kona,Hyundai Kona 64KW/Premium/Fullspekket/Helskinn/Kjøling/V.Hjul/HUD/++,https://www.finn.no/car/used/ad.html?finnkode=340471223,2020
28261,2022-01-31,Elektrisitet,324900,Hyundai Kona,Hyundai Kona Premium LR REKKEVIDDEKONGEN-TOPPUTSTYRT-SOLTAK,https://www.finn.no/car/used/ad.html?finnkode=340451256,2022
20791,2021-04-30,Elektrisitet,269900,Hyundai Kona,Hyundai Kona Premium m/skinn VELUTSTYRT /APP/2 SETT HJUL/INNBYTTE,https://www.finn.no/car/used/ad.html?finnkode=340473660,2020
10,2023-11-30,Elektrisitet,379900,Hyundai Kona,Hyundai Kona Premium LR NORSK BIL / TOPPUTSTYRT / SOLTAK / INNBYTTE,https://www.finn.no/car/used/ad.html?finnkode=340473905,2023
81000,2020-02-13,Elektrisitet,239305,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=328756068,2020
56150,2020-10-28,Elektrisitet,269000,Hyundai Kona,"Hyundai Kona Premium Skinn Soltak - ACC, HUD, Krok, Bluelink, Norsk",https://www.finn.no/car/used/ad.html?finnkode=340476997,2020
29000,2021-03-16,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Premium LR /Bluelink/R.Kamera/Skinn,https://www.finn.no/car/used/ad.html?finnkode=340479771,2021
41300,2020-03-30,Elektrisitet,269000,Hyundai Kona,Hyundai Kona 64kWh - Norsk bil - 449km rekkevidde - EL-sete,https://www.finn.no/car/used/ad.html?finnkode=340480991,2020
49000,2020-11-12,Elektrisitet,249000,Hyundai Kona,"Hyundai Kona LongRange 484WLTP,Navi/Kamera,Krell,HUD,Skinn,2x Lader",https://www.finn.no/car/used/ad.html?finnkode=340503475,2020
61000,2020-04-21,Elektrisitet,254000,Hyundai Kona,Hyundai Kona EV 64kWh ACC NAVI KAMERA KLIMA APP HEAD-UP VARMERATT,https://www.finn.no/car/used/ad.html?finnkode=340517097,2020
77200,2019-01-15,Elektrisitet,249000,Hyundai Kona,"Hyundai Kona NORSK TEKNIKK M SKINN ACC, NAVI, R.KAMERA, CARPLAY",https://www.finn.no/car/used/ad.html?finnkode=340962454,2019
28700,2020-06-11,Elektrisitet,279900,Hyundai Kona,"Hyundai Kona PREMIUM 64KWH/HUD/SKINN/ACC/KRELL/KAMERA""NORSK""",https://www.finn.no/car/used/ad.html?finnkode=340571985,2020
57500,2021-02-26,Elektrisitet,259000,Hyundai Kona,Hyundai Kona,https://www.finn.no/car/used/ad.html?finnkode=340578241,2021
33000,2020-01-10,Elektrisitet,279000,Hyundai Kona,Hyundai Kona Premium 64 kwh Premium/HUD/ACC/Navi/R.kam++,https://www.finn.no/car/used/ad.html?finnkode=340970553,2020
48629,2020-12-16,Elektrisitet,269900,Hyundai Kona,Hyundai Kona Premium 484KM WLTP,https://www.finn.no/car/used/ad.html?finnkode=340971758,2020
34000,2020-04-14,Elektrisitet,279000,Hyundai Kona,Hyundai Kona Premium Norsk bil/HUD/ACC/Navi/R.kam,https://www.finn.no/car/used/ad.html?finnkode=340968787,2020
10260,2022-03-29,Elektrisitet,349900,Hyundai Kona,Hyundai Kona Premium LR BIL PÅ DAGEN? VI FIKSER!,https://www.finn.no/car/used/ad.html?finnkode=340976140,2022
40910,2021-06-16,Elektrisitet,249000,Hyundai Kona,Hyundai Kona Pen Velholdt * Ryggekamera *varme i ratt *Apple Carplay,https://www.finn.no/car/used/ad.html?finnkode=340976568,2021
10910,2022-12-29,Elektrisitet,289000,Hyundai Kona,Hyundai Kona Kona,https://www.finn.no/car/used/ad.html?finnkode=340979020,2023
10,2023-11-30,Elektrisitet,359900,Hyundai Kona,Hyundai Kona Premium LR SOM NY / 484KM WLTP / NORSK / 23 MODELL!!!,https://www.finn.no/car/used/ad.html?finnkode=340979910,2023
3800,2023-03-31,Elektrisitet,269000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=340981069,2023
12154,2021-12-17,Elektrisitet,339900,Hyundai Kona,Hyundai Kona Premium LR | GRISELEKKER PENDLERKONGE |,https://www.finn.no/car/used/ad.html?finnkode=340994937,2022
19180,2022-05-09,Elektrisitet,349900,Hyundai Kona,Hyundai Kona Premium |Norsk Bil|,https://www.finn.no/car/used/ad.html?finnkode=340999959,2022
96000,2020-06-29,Elektrisitet,239800,Hyundai Kona,"Hyundai Kona 40kWh Premium,Navi,Carplay,Kamera,ACC,400W-HIFI,Headup",https://www.finn.no/car/used/ad.html?finnkode=341002243,2020
64000,2018-12-27,Elektrisitet,229900,Hyundai Kona,"Hyundai Kona Premium med skinn 64KWh,Solgt ny i Norge",https://www.finn.no/car/used/ad.html?finnkode=341003147,2019
123847,2019-07-10,Elektrisitet,219900,Hyundai Kona,Hyundai Kona Premium NORSK BIL! KRELL/HUD/EL.SETER/NAVI/ACC/SKINN+++,https://www.finn.no/car/used/ad.html?finnkode=341007068,2019
10,2023-11-30,Elektrisitet,369900,Hyundai Kona,Hyundai Kona Premium LR Reg November 2023-SOLTAK,https://www.finn.no/car/used/ad.html?finnkode=341012346,2023
42150,2020-07-16,Elektrisitet,259000,Hyundai Kona,"Hyundai Kona Premium H.feste, 449km WLTP, skinn",https://www.finn.no/car/used/ad.html?finnkode=341016142,2020
8300,2023-03-31,Elektrisitet,269000,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=341030373,2023
65000,2020-01-10,Elektrisitet,239129,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=337100310,2020
106400,2020-01-09,Elektrisitet,229000,Hyundai Kona,Hyundai Kona Premium TOPPVERSJON/FULL HISTORIKK,https://www.finn.no/car/used/ad.html?finnkode=341037090,2020
156000,2020-07-02,Elektrisitet,189147,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=332856603,2019
4100,2024-01-17,Elektrisitet,429000,Hyundai Kona,"Hyundai Kona Premium 19"" Long Range",https://www.finn.no/car/used/ad.html?finnkode=341084888,2024
90000,2020-06-02,Elektrisitet,250000,Hyundai Kona,Hyundai Kona 64KW 485KM PREMIUM ACC HEAD UP SKINN LED KRELL KAMERA,https://www.finn.no/car/used/ad.html?finnkode=341088072,2020
84500,2019-08-06,Elektrisitet,229900,Hyundai Kona,Hyundai Kona 64KW OPPV RATT ACC KEYLESS KAMERA DAB NAVI S+V HJUL,https://www.finn.no/car/used/ad.html?finnkode=341088133,2019
28000,2021-06-22,Elektrisitet,317129,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=337763417,2021
47556,2021-04-06,Elektrisitet,259900,Hyundai Kona,Hyundai Kona Premium VI TAR INNBYTTE  - HENT DENNE IDAG!,https://www.finn.no/car/used/ad.html?finnkode=341089255,2020
55000,2020-09-28,Elektrisitet,259000,Hyundai Kona,Hyundai Kona 64kWh LONG RANGE 484KM WLTP/PREMIUM/SKINN/ACC/BLUE LINK,https://www.finn.no/car/used/ad.html?finnkode=341095442,2020
20600,2021-11-10,Elektrisitet,339000,Hyundai Kona,Hyundai Kona 64kWh Long Range Premium Hengerfeste. Soltak.,https://www.finn.no/car/used/ad.html?finnkode=341159856,2022
30800,2020-11-10,Elektrisitet,279900,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=341201244,2020
58550,2019-05-08,Elektrisitet,239900,Hyundai Kona,Hyundai Kona 64 kWt,https://www.finn.no/car/used/ad.html?finnkode=322776893,2019
10,2023-11-30,Elektrisitet,379900,Hyundai Kona,Hyundai Kona Premium LR | LETTKJØRT PENDLERKONGE | INNBYTTE |,https://www.finn.no/car/used/ad.html?finnkode=341213728,2023
