area,distance,first_registration,fuel,price,search,title,url,year
"Fabrikkveien 7, 4033 Stavanger",147800,2012-02-16,Bensin,79000,Skoda Octavia,Skoda Octavia 1.2 TSI 105HK/AUTOMAT/DSG/CRUISE/ISOFIX/EU-01.26++,https://www.finn.no/car/used/ad.html?finnkode=335401092,2012
"Navarveien 5a, 7820 Spillum",45000,2021-10-26,El + Bensin,339000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg Webasto/navi/el.bakluke,https://www.finn.no/car/used/ad.html?finnkode=335504939,2022
"Mjåvannsvegen 3, 4628 Kristiansand S",134300,2014-07-11,Bensin,119999,Skoda Octavia,"Skoda Octavia 1,4TSI-140HK* DSG* PDC* CRUISE* CLIMATRONIC* +++",https://www.finn.no/car/used/ad.html?finnkode=337152127,2014
"Lønningshaugen 15, 5258 Blomsterdalen",98700,2013-11-27,Diesel,159900,Skoda Octavia,"Skoda Octavia 1,6-105HK/AUT/CRUISE/NAVIGASJON/DAB+/KROK/NORSK/1 EIER",https://www.finn.no/car/used/ad.html?finnkode=335659136,2014
"Skredderveien 1, 1537 Moss",158600,2013-08-27,Diesel,119000,Skoda Octavia,"Skoda Octavia 2,0 TDI 150Hk Cruise LEDbar Blueth EU-03.2025 Norsk Bil",https://www.finn.no/car/used/ad.html?finnkode=337211099,2013
"Kjørbekkdalen 9, 3735 Skien",15290,2021-03-25,El + Bensin,439000,Skoda Octavia,"Skoda Octavia RS a8 stv rs 245 phev dsg 48 ,HUD,ACC, Canton, R-kam,Navi",https://www.finn.no/car/used/ad.html?finnkode=337298133,2021
"Mediåvegen 79, 7870 Grong",143500,2014-02-11,Diesel,149900,Skoda Octavia,"Skoda Octavia 2,0 TDI 150hk Elegance 6DSG | DAB+ | AUTOMAT | VELHOLDT",https://www.finn.no/car/used/ad.html?finnkode=337320323,2014
9007 Tromsø,205000,2018-08-29,Diesel,219305,Skoda Octavia,Skoda Octavia OCTAVIA 2.0-150 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=337383670,2018
"Øysandv 279, 7224 Melhus",136000,2017-09-01,Diesel,239900,Skoda Octavia,Skoda Octavia Style 2.0-150TDI Aut 4x4 Navi ACC R-kam Webasto EN EIER,https://www.finn.no/car/used/ad.html?finnkode=337304664,2018
"Verksvegen 8, 7725 Steinkjer",269170,2016-04-22,Diesel,139000,Skoda Octavia,Skoda Octavia Scout RS2.0 TDi 4x4 184HK Aut H.feste/ACC/Varmer/Kamera/Carpl,https://www.finn.no/car/used/ad.html?finnkode=337433397,2016
"Nedre Eikervei 12 A, 3045 Drammen",239000,2009-09-25,Diesel,39900,Skoda Octavia,"Skoda Octavia 1,6TD.105HK.EUmai25.1-én eier!Full hist.Outlet.Se her!",https://www.finn.no/car/used/ad.html?finnkode=337577483,2010
,138500,2014-10-23,Bensin,169000,Skoda Octavia,Skoda Octavia 180hk 4x4 / Skinn / Norsk / Pano / Krok / R.Kam / DAB++,https://www.finn.no/car/used/ad.html?finnkode=337671905,2015
"Ringveien 10, 2815 Gjøvik",95000,2020-08-25,Diesel,299000,Skoda Octavia,"Skoda Octavia Oct3fl stv sty tdi 184 4x4dsg Navi,led,krok,kam,varmer",https://www.finn.no/car/used/ad.html?finnkode=337444497,2020
6973 Sande i Sunnfjord,278477,2009-04-16,Diesel,26845,Skoda Octavia,Skoda Octavia OCTAVIA 1.9-105 D EU 06.2025,https://www.finn.no/car/used/ad.html?finnkode=337688187,2009
"Lundamovegen 8, 7234 Ler",210664,2010-11-22,Diesel,79000,Skoda Octavia,Skoda Octavia 4x4 Stasjonsvogn/ fin pendlerbil,https://www.finn.no/car/used/ad.html?finnkode=338104394,2010
"Vassbotnen 17, 4067 Stavanger",49234,2021-01-20,El + Bensin,399800,Skoda Octavia,"Skoda Octavia RS 1,4 TSI 245hk iV PHEV Panorama/Kamera",https://www.finn.no/car/used/ad.html?finnkode=338105616,2021
"Hensmoveien 20, 3516 Hønefoss",103000,2013-10-29,Bensin,119900,Skoda Octavia,Skoda Octavia 1.2TSi / LAV KM.STAND / God EU / Nye dekk+service ++,https://www.finn.no/car/used/ad.html?finnkode=338143750,2014
"Hensmoveien 20, 3516 Hønefoss",296000,2009-03-17,Diesel,29845,Skoda Octavia,Skoda Octavia 1.9TDi/EU NOV 2025/Reg.reim byttet/Rimelig bil!!!,https://www.finn.no/car/used/ad.html?finnkode=338113353,2009
"Rødmyrlia 24, 3735 Skien",219000,2018-01-31,Bensin,159000,Skoda Octavia,Skoda Octavia TSI1.5 150HK/Style/ACC/Navi/RKam/DAB/H.F/Webasto/1 Eier,https://www.finn.no/car/used/ad.html?finnkode=338136995,2018
8200 Fauske,129500,2014-08-14,Bensin,169300,Skoda Octavia,Skoda Octavia OCTAVIA 1.8-179 4X4,https://www.finn.no/car/used/ad.html?finnkode=338263346,2015
"Trondheimsveien 40, 2013 Skjetten",43900,2020-12-21,El + Bensin,399900,Skoda Octavia,"Skoda Octavia RS 1,4 TSI 245hk iV PHEV Canton,HUD,Matrix,P.varmer,ACC",https://www.finn.no/car/used/ad.html?finnkode=338350559,2021
"Lønningshaugen 15, 5258 Blomsterdalen",95000,2014-12-29,Diesel,259900,Skoda Octavia,"Skoda Octavia Scout 2,0-184HK/AUT/4x4/ACC/WEBASTO/NAVI/KAMERA/KROK/NORSK",https://www.finn.no/car/used/ad.html?finnkode=338429175,2015
"Hensmoveien 18, 3516 Hønefoss",35700,2023-02-02,Diesel,479000,Skoda Octavia,Skoda Octavia 2.0 TDI 150hk 4x4 / ACC / CarPlay / Kamera / H.feste,https://www.finn.no/car/used/ad.html?finnkode=338501016,2023
"Hendenvegen 3, 6423 Molde",171650,2017-07-26,Bensin,219000,Skoda Octavia,"Skoda Octavia 1,8 TSI 180hk 4x4 Style 6DSG",https://www.finn.no/car/used/ad.html?finnkode=338510716,2018
"Dronning Åstasgate 22, 3511 Hønefoss",73500,2018-08-15,Diesel,269900,Skoda Octavia,"Skoda Octavia 2,0 TDI 150hk 4x4 Style aut Webasto/ Krok/ ACC/ Canton/",https://www.finn.no/car/used/ad.html?finnkode=338604993,2018
"SOLHEIMSVEGEN 4, 5462 Herøysundet",221836,2011-10-04,Diesel,99900,Skoda Octavia,"Skoda Octavia 2,0TDI.MANUELL .140HK. 4X4. TILHENGERFESTE+",https://www.finn.no/car/used/ad.html?finnkode=338636010,2012
"Torvlia 3, 1739 Borgenhaugen",269900,2009-04-06,Diesel,49990,Skoda Octavia,Skoda Octavia 1.9TDI 105HK 4X4 ELEGANCE | EU06.25 | OUTLET |,https://www.finn.no/car/used/ad.html?finnkode=338604920,2009
"Stokkevannveien 13, 3962 Stathelle",157000,2011-08-23,Diesel,64900,Skoda Octavia,Skoda Octavia EU 05.2025 // HISTORIKK // CRUISE // KROK // SE PRIS ++,https://www.finn.no/car/used/ad.html?finnkode=339028021,2012
"Hovebakken 9, 4306 Sandnes",145000,2013-10-15,Diesel,179000,Skoda Octavia,"Skoda Octavia RS 2,0TDI 184HK AUT,SKINN,ACC,NAVI,TLF,CANTON,KROK,TLF,DAB",https://www.finn.no/car/used/ad.html?finnkode=338711909,2014
"Tungasletta 6, 7047 Trondheim",52551,2021-12-23,El + Bensin,319000,Skoda Octavia,"Skoda Octavia 1,4 TSI 204hk iV Style Webasto|Soltak|OppvFrontr|HUD+",https://www.finn.no/car/used/ad.html?finnkode=339015130,2021
7770 Flatanger,35200,2021-04-19,El + Bensin,312129,Skoda Octavia,"Skoda Octavia 1,4 TSI 204hk iV Style LED-Matrix, Kessy, R.Kam, Navi",https://www.finn.no/car/used/ad.html?finnkode=339021758,2021
"Hønengata 89, 3515 Hønefoss",129000,2019-07-03,Diesel,259999,Skoda Octavia,"Skoda Octavia 2,0TDI 150Hk/Style/4x4/Aut/ACC/DAB+/Kamera/Webasto/Krok",https://www.finn.no/car/used/ad.html?finnkode=339028832,2019
"Nedre Eikervei 12 A, 3045 Drammen",184000,2011-06-29,Diesel,49000,Skoda Octavia,"Skoda Octavia 1,6TDI.105HK.EUjuni25.Hist.2 eiere.Outlet.Se denne!",https://www.finn.no/car/used/ad.html?finnkode=339054330,2012
"Stålfjæra 14, 0975 Oslo",145870,2016-02-09,Bensin,129900,Skoda Octavia,"Skoda Octavia 1,4 TSI 150hk 7-DSG, Automat, H-feste ACC, R.Kamera++++",https://www.finn.no/car/used/ad.html?finnkode=339629334,2016
"Depot gata 10., 2000 Lillestrøm",89700,2013-08-07,Diesel,139995,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D,https://www.finn.no/car/used/ad.html?finnkode=338721017,2013
"Løkkenveien 632, 7332 Løkken Verk",189700,2013-11-12,Diesel,99900,Skoda Octavia,Skoda Octavia 1.6 TDI 105hk Elegance,https://www.finn.no/car/used/ad.html?finnkode=339158184,2014
"Nedre Eiker vei 12 A, 3045 Drammen",171000,2009-04-06,Bensin,59900,Skoda Octavia,"Skoda Octavia 1,4TSI 122hk/EU 2026/Automat/Delskinn/Park/Krok/Klima++",https://www.finn.no/car/used/ad.html?finnkode=339175584,2009
5146 Fyllingsdalen,208000,2008-06-05,Diesel,32845,Skoda Octavia,Skoda Octavia OCTAVIA 1.9-105 D,https://www.finn.no/car/used/ad.html?finnkode=339956336,2008
3044 Drammen,168000,2016-10-19,Diesel,209305,Skoda Octavia,Skoda Octavia RS OCTAVIA 2.0-184 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=339825664,2016
"Rigedalen 45a, 4620 Kristiansand S",202000,2011-07-18,Diesel,49995,Skoda Octavia,"Skoda Octavia 1.6-105 D 4X4 Krok, EU- Nov 2025",https://www.finn.no/car/used/ad.html?finnkode=339839471,2012
"Trondheimsveien 40, 2013 Skjetten",96200,2021-03-22,Diesel,409900,Skoda Octavia,"Skoda Octavia 2,0 TDI 200hk Style 4x4 Canton,Matrix,Pano,P.varmer,ACC",https://www.finn.no/car/used/ad.html?finnkode=339980365,2021
"Råtun 47, 5239 Rådal",202200,2009-10-22,Diesel,79900,Skoda Octavia,Skoda Octavia RS 2.0 TDI 170 HK DSG XENON KROK CRUISE EU-OK TIL NOV.2025,https://www.finn.no/car/used/ad.html?finnkode=340030100,2010
"Kvavik, 4580 Lyngdal",39980,2021-09-06,El + Bensin,289000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg 48,https://www.finn.no/car/used/ad.html?finnkode=339970783,2021
"Skrubbmoen 12, 3619 Skollenborg",128500,2020-04-15,Diesel,269000,Skoda Octavia,Skoda Octavia 184 Hk 4 motion Keyless Parkvarmer El bakluke,https://www.finn.no/car/used/ad.html?finnkode=339972344,2020
"Industriveien 11, 9325 Bardufoss",49576,2022-06-23,Diesel,445000,Skoda Octavia,"Skoda Octavia 2,0 TDI 150hk 4x4 Style Webasto/Hengerfeste",https://www.finn.no/car/used/ad.html?finnkode=340059375,2022
"Sørenga 3, 7032 Trondheim",93200,2018-12-19,Diesel,275000,Skoda Octavia,Skoda Octavia 2.0TDI 150HK 4X4**DSG*NAVI*R KAMERA*WEBASTO*KROK**,https://www.finn.no/car/used/ad.html?finnkode=340081638,2019
"Agmund Holes veg 2b, 2827 Hunndalen",205896,2009-12-23,Diesel,67000,Skoda Octavia,Skoda Octavia TDI 1.6 (105 HK) 4X4 | Elegance | CC | H.Feste,https://www.finn.no/car/used/ad.html?finnkode=340065624,2009
"Lønningshaugen 15, 5258 Blomsterdalen",101000,2017-03-20,Bensin,229900,Skoda Octavia,"Skoda Octavia 1,8-180HK/AUT/L&K/ACC/NAV/CANTON/KAM/WEBASTO/KROK/NORSK",https://www.finn.no/car/used/ad.html?finnkode=340090528,2018
6280 Søvik,302814,2009-06-12,Diesel,36845,Skoda Octavia,"Skoda Octavia 2,0 TDI DPF L&K DSG",https://www.finn.no/car/used/ad.html?finnkode=340126503,2009
1338 Sandvika,84900,2018-01-31,Bensin,199305,Skoda Octavia,"Skoda Octavia 1,8 179hk Style/DSG/Krok/ACC/Memory/Webasto/Kamera m.m",https://www.finn.no/car/used/ad.html?finnkode=340144068,2018
"Ringeriksveien 241, 1340 Skui",132000,2011-10-24,Diesel,44900,Skoda Octavia,"Skoda Octavia 1,6 105 HK TDI AUTOMAT DSG EU-GODKJENT TIL JAN 2025",https://www.finn.no/car/used/ad.html?finnkode=340249771,2012
"Rigedalen 45a, 4620 Kristiansand S",152000,2012-08-02,Diesel,119995,Skoda Octavia,"Skoda Octavia Scout 2.0-140 D 4X4 Krok,Navi,Fj Webasto,Ny Service",https://www.finn.no/car/used/ad.html?finnkode=340249394,2013
"Løkka 25, 3271 Larvik",87050,2017-07-04,Bensin,229000,Skoda Octavia,"Skoda Octavia 1,8 TSI 180hk Style aut Krok, Webasto, Canton",https://www.finn.no/car/used/ad.html?finnkode=340183193,2018
"Hendenvegen 5, 6423 Molde",51800,2021-05-31,Bensin,249000,Skoda Octavia,"Skoda Octavia a8 stv sty 110 mhev dsg 48 KROK, ELFØRERSETE,ACC,LEDLYS",https://www.finn.no/car/used/ad.html?finnkode=340306288,2021
"Storgt 127, 2390 Moelv",122600,2015-08-07,Bensin,198000,Skoda Octavia,"Skoda Octavia 1,8 TSI 180 hk 4X4/DSG/++++",https://www.finn.no/car/used/ad.html?finnkode=340227090,2016
"Peder Sletners vei 2, 1410 Kolbotn",162500,2016-04-20,Bensin,139000,Skoda Octavia,Skoda Octavia 1.4TSI 150hk STV Style Automat/DAB/h.feste/Norsk++,https://www.finn.no/car/used/ad.html?finnkode=340335317,2016
"Øysandv 279, 7224 Melhus",110000,2017-07-04,Diesel,199900,Skoda Octavia,Skoda Octavia 1.6 TDI Style Aut ACC Navi R.Kam DAB Webasto Canton,https://www.finn.no/car/used/ad.html?finnkode=340347830,2018
"Trondheimsveien 40, 2013 Skjetten",88822,2021-02-11,Diesel,429900,Skoda Octavia,"Skoda Octavia Scout 2,0 TDI 200hk 4x4 Matrix,P.varmer,Krok,Keyless,R.kam",https://www.finn.no/car/used/ad.html?finnkode=340343372,2021
"fossegrenda 30c, 7038 Trondheim",193537,2016-08-18,Bensin,115000,Skoda Octavia,Skoda Octavia 1.8TSI 179hk Style Webasto/Ryggek/Navi/Krok/Bi-xeno,https://www.finn.no/car/used/ad.html?finnkode=340339305,2017
"Gvarvgata 11, 3717 Skien",87400,2014-10-07,Bensin,129000,Skoda Octavia,"Skoda Octavia Octavia 1.2-105 Elegance, 1 eier! Lav km.!",https://www.finn.no/car/used/ad.html?finnkode=340344880,2015
"Doneheia 169, 4516 Mandal",120843,2019-10-22,Diesel,289000,Skoda Octavia,Skoda Octavia OCTAVIA 2.0-184D 4X4/Krok/Automat/L&K Campaign,https://www.finn.no/car/used/ad.html?finnkode=339905093,2020
"Janaflaten 47, 5179 Godvik",122118,2016-11-30,Diesel,219000,Skoda Octavia,"Skoda Octavia Scout 2,0 TDI 150hk 4x4 OUTLET|4X4|DAB|NAVI|R.KAM|CANTON",https://www.finn.no/car/used/ad.html?finnkode=340431913,2017
"Hovebakken 6, 4306 Sandnes",131498,2014-09-05,Diesel,139000,Skoda Octavia,"Skoda Octavia 1,6 Tdi 105 Hk Automat Style Delskinn Dab H.Feste",https://www.finn.no/car/used/ad.html?finnkode=340473112,2015
2879 Odnes,158900,2012-08-02,Diesel,69899,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D 4X4.VELHOLDT BIL,https://www.finn.no/car/used/ad.html?finnkode=340434806,2013
5251 Søreidgrend,155500,2015-05-03,Bensin,89961,Skoda Octavia,Skoda Octavia OCTAVIA 1.2-105,https://www.finn.no/car/used/ad.html?finnkode=151482448,2015
,28500,2020-07-08,Diesel,339990,Skoda Octavia,Skoda Octavia 184hk 4x4/ Krok/ ACC/ R:Kam/ P.Varm/ Canton/ Ny Service,https://www.finn.no/car/used/ad.html?finnkode=340547735,2020
"Lagervegen 1, 2619 Lillehammer",109541,2014-09-19,Diesel,178900,Skoda Octavia,"Skoda Octavia 1,6 TDI 105hk 4x4 Ambition KROK,FJ.STYRT DIESELVARMER++",https://www.finn.no/car/used/ad.html?finnkode=340548224,2015
"Hønefoss - ta kontakt for visning, 3510 Hønefoss",141900,2016-10-10,Diesel,169990,Skoda Octavia,Skoda Octavia 150hk / Ny service / Krok / P.Varm / ACC / Navi/ Canton,https://www.finn.no/car/used/ad.html?finnkode=340549223,2017
"Olav Ingstads vei 7 B, 1351 Rud",118850,2019-12-19,Diesel,259000,Skoda Octavia,Skoda Octavia 2.0TDI 150HK DSG 4X4 STYLE WEBASTO ACC EL.SETE LED KROK,https://www.finn.no/car/used/ad.html?finnkode=340581949,2020
"Stoaveien 39, 4848 Arendal",83900,2019-04-23,Bensin,219000,Skoda Octavia,Skoda Octavia TSI 115hk Style aut Adaptiv cruise/Rkam/H.feste/Webasto,https://www.finn.no/car/used/ad.html?finnkode=340567014,2019
"Industrivegen 69, 2072 Dal",82219,2017-08-10,Diesel,198905,Skoda Octavia,"Skoda Octavia 1.6TDi 116Hk, Automat, Krok, 1 Eier, Addaptiv Cruise,",https://www.finn.no/car/used/ad.html?finnkode=340583984,2018
"Gladengveien 9, 0661 Oslo",98002,2019-09-30,Diesel,328900,Skoda Octavia,"Skoda Octavia Scout 2,0 TDI 184hk 4x4 aut CANTON Hfest Webasto",https://www.finn.no/car/used/ad.html?finnkode=341101082,2020
"Jomfrulandsveien 2, 3530 Røyse",171500,2013-11-19,Bensin,159000,Skoda Octavia,Skoda Octavia 1.8 179 HK 4X4 Style/Amundsen/ACC/DAB/H.Feste/Webasto,https://www.finn.no/car/used/ad.html?finnkode=341112004,2014
"Kyrkjevegen 159, 6230 Sykkylven",114000,2013-10-31,Diesel,149905,Skoda Octavia,"Skoda Octavia 1,6TDI 105HK 4X4, KROK, CRUISE, XENON, DAB+, EUOK 2025",https://www.finn.no/car/used/ad.html?finnkode=341118646,2014
"Furuhallveien 12C, 3512 Hønefoss",126000,2015-11-19,Diesel,179500,Skoda Octavia,"Skoda Octavia 2,0 TDi 150 hk Firehjulstrekk Navi Eu til 04/25",https://www.finn.no/car/used/ad.html?finnkode=341126114,2016
2827 Hunndalen,120000,2014-04-30,Diesel,86305,Skoda Octavia,Skoda Octavia OCTAVIA 1.6-105 D,https://www.finn.no/car/used/ad.html?finnkode=341132449,2014
"Sportsveien 3, 3615 Kongsberg",53588,2022-12-29,Diesel,469000,Skoda Octavia,"Skoda Octavia 2,0 TDI 150hk 4x4 Style WEBASTO/H.FESTE",https://www.finn.no/car/used/ad.html?finnkode=341143044,2023
"Sportsveien 3, 3615 Kongsberg",46366,2021-01-28,El + Bensin,399000,Skoda Octavia,"Skoda Octavia RS 1,4 TSI 245hk iV PHEV KAMERA/WEBASTO/EL.BAKLUKE",https://www.finn.no/car/used/ad.html?finnkode=341146093,2021
"Søndre vei 146A, 4560 Vanse",54000,2020-06-26,Diesel,329000,Skoda Octavia,"Skoda Octavia 2,0TDI 184HK 4x4 DSG-krok-webasto-ACC-ny service-ny EU",https://www.finn.no/car/used/ad.html?finnkode=341162686,2020
"Markenesveien 77, 9050 Storsteinnes",221000,2013-09-18,Diesel,99305,Skoda Octavia,Skoda Octavia OCTAVIA 2.0-150 D,https://www.finn.no/car/used/ad.html?finnkode=341148494,2014
"Bruveien 17, 3055 Krokstadelva",117100,2019-11-13,Diesel,268500,Skoda Octavia,"Skoda Octavia 2,0Tdi/150Hk/L&K/4x4/Aut/DigCockpit/Canton/Acc/Krok/Nav",https://www.finn.no/car/used/ad.html?finnkode=341161721,2019
"Kirkeveien 390, 3143 Kjøpmannskjær",169900,2017-08-24,Diesel,219990,Skoda Octavia,Skoda Octavia RS 2.0 184hk Webasto | Canton | Ryggekamera | Hengerfeste,https://www.finn.no/car/used/ad.html?finnkode=341236808,2018
"Oreveien 21, 4560 Vanse",145740,2016-11-17,Diesel,179000,Skoda Octavia,"Skoda Octavia 1,6 TDI 115hk Style aut m/ krok",https://www.finn.no/car/used/ad.html?finnkode=341255246,2017
"Billingstadsletta 14-18, 1396 Billingstad",95274,2020-08-13,Diesel,299750,Skoda Octavia,Skoda Octavia Style 184TDI DSG 4x4 H.feste-Webasto-Navi-Pano-Canton++,https://www.finn.no/car/used/ad.html?finnkode=341243087,2020
"Tømteveien 10, 1410 Kolbotn",36563,2021-02-09,Diesel,429000,Skoda Octavia,Skoda Octavia Oct a8 stv sty 200d 4x4 dsg 48 NAVI-KROK-WEBASTO-ACC-++,https://www.finn.no/car/used/ad.html?finnkode=341260572,2021
2820 Nordre Toten,189000,2015-06-11,Diesel,149305,Skoda Octavia,Skoda Octavia Scout OCTAVIA SCOUT 2.0-184 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=339962933,2015
"Barstølveien 14 a, 4636 Kristiansand S",79500,2020-06-15,Diesel,298000,Skoda Octavia,Skoda Octavia 4X4 Aut. 2.0TDi 184hk STV Norsk/H.feste/Webasto/LED,https://www.finn.no/car/used/ad.html?finnkode=341305065,2020
"Havneveien 1, 7652 Verdal",55509,2022-06-23,Diesel,419000,Skoda Octavia,Skoda Octavia a8 stv sty150hk d 4x4 dsg Led Matrix/Hengerfeste/Kamera,https://www.finn.no/car/used/ad.html?finnkode=341320899,2022
"Skiferveien 2, 9511 Alta",148968,2013-11-28,Bensin,169000,Skoda Octavia,"Skoda Octavia 3 ele tsi 180 4x4 dsg fjernstyrt webasto,hengerfeste",https://www.finn.no/car/used/ad.html?finnkode=341324726,2014
"Hølondvegen 2064, 7212 Korsvegen",217000,2011-01-31,Diesel,110000,Skoda Octavia,Skoda Octavia 2.0 TDI Aut 140HK 4x4 // DAB+ // Hengerfeste //++,https://www.finn.no/car/used/ad.html?finnkode=341326994,2011
4360 Varhaug,137500,2013-09-16,Bensin,154305,Skoda Octavia,Skoda Octavia OCTAVIA 1.8-179,https://www.finn.no/car/used/ad.html?finnkode=341353681,2014
"Byrevegen 2A, 2640 Vinstra",199500,2009-05-07,Diesel,59995,Skoda Octavia,Skoda Octavia 1.9 TDI 4X4/105HK/DAB+/XENON/CRUISE/HENGERFESTE,https://www.finn.no/car/used/ad.html?finnkode=341349292,2009
"Fagernesveien 134, 8514 Narvik",112800,2018-05-14,Diesel,259000,Skoda Octavia,Skoda Octavia Oct3fl stv sty d150dsg 4x4kamp Webasto/Krok/4x4/LedLys,https://www.finn.no/car/used/ad.html?finnkode=341355310,2018
"Ankenesveien 100, 8520 Ankenes",120300,2018-06-06,Diesel,249000,Skoda Octavia,Skoda Octavia 2.0 TDI 4x4 Automat / Webasto / ACC / Canton / Krok++,https://www.finn.no/car/used/ad.html?finnkode=341376171,2018
"Engomsvingen 2, 2323 Ingeberg",164500,2015-01-27,Diesel,199000,Skoda Octavia,Skoda Octavia Garanti / Aut / 4x4 / Webasto,https://www.finn.no/car/used/ad.html?finnkode=341376005,2015
"Bruveien 17, 3055 Krokstadelva",57860,2017-12-11,Diesel,299500,Skoda Octavia,"Skoda Octavia 2,0Tdi/150Hk/4x4/Manuell/Acc/Webasto/Led/RESERVERT",https://www.finn.no/car/used/ad.html?finnkode=341386748,2018
"Heradvegen 9, 3550 Gol",87305,2018-07-12,Bensin,239000,Skoda Octavia,"Skoda Octavia Stv, 180hk, DSG 4x4, Navi, ACC, Pano, AppleCar++",https://www.finn.no/car/used/ad.html?finnkode=341451399,2018
9512 Alta,110320,2014-04-09,Bensin,109672,Skoda Octavia,Skoda Octavia OCTAVIA 1.2-105,https://www.finn.no/car/used/ad.html?finnkode=341473988,2014
"Bedriftsvegen 104, 3735 Skien",171000,2010-11-19,Bensin,67000,Skoda Octavia,Skoda Octavia 1.2 TFSi Turbocharged Greentech DSG 7-Trinns Automat!!,https://www.finn.no/car/used/ad.html?finnkode=341546654,2011
4639 Kristiansand S,163000,2013-10-21,Diesel,154034,Skoda Octavia,Skoda Octavia RS 2.0-184 D,https://www.finn.no/car/used/ad.html?finnkode=341706114,2014
1406 Ski,83000,2019-12-11,Diesel,305000,Skoda Octavia,Skoda Octavia 2.0 TDI/184 HK/4X4/AUTOMAT/KROK/WEBASTO/ACC,https://www.finn.no/car/used/ad.html?finnkode=336365642,2020
"ingeniør rybergs gate 103, 3027 Drammen",254500,2010-04-29,Diesel,79999,Skoda Octavia,Skoda Octavia 105Hk Turbo diesel 4x4,https://www.finn.no/car/used/ad.html?finnkode=341798826,2010
3414 Lierstranda,163723,2011-06-06,Bensin,56345,Skoda Octavia,Skoda Octavia OCTAVIA 1.2-105,https://www.finn.no/car/used/ad.html?finnkode=341962772,2011
"Navarveien 5a, 7820 Spillum",78500,2019-03-28,Diesel,289000,Skoda Octavia,Skoda Octavia Oct3fl stv sty tdi 150 4x4dsg Krok/Webasto/navi/canton+,https://www.finn.no/car/used/ad.html?finnkode=341749841,2019
8255 Røkland,126000,2012-07-19,Diesel,91845,Skoda Octavia,"Skoda Octavia 1,6 TDI 105 hk DSG Elegance",https://www.finn.no/car/used/ad.html?finnkode=237061264,2012
8530 Bjerkvik,176000,2020-02-26,Diesel,174305,Skoda Octavia,Skoda Octavia OCTAVIA 2.0-184 D 4X4,https://www.finn.no/car/used/ad.html?finnkode=341957442,2017
"Kongerødvegen 1, 3737 Skien",125000,2021-11-29,Diesel,338000,Skoda Octavia,Skoda Octavia 2.0TDI150Hk Style 4x4 Automat Led-Matrix Webasto ++,https://www.finn.no/car/used/ad.html?finnkode=341987126,2022
"Havneveien 1, 7652 Verdal",59000,2021-12-02,Diesel,419000,Skoda Octavia,Skoda Octavia a8 stv sty150hk d 4x4 dsg LED-MATRIX | NAVI | ACC |,https://www.finn.no/car/used/ad.html?finnkode=341970582,2022
"Tunvegen 17, 2060 Gardermoen",145672,2012-04-12,Diesel,119000,Skoda Octavia,"Skoda Octavia 1,6-105HK*NY EU*H.FEST*ISOFIX*AUTOMAT*AUX*NY REG.REIM",https://www.finn.no/car/used/ad.html?finnkode=341999520,2012
"Varnaveien 30, 1524 Moss",139500,2016-07-06,Bensin,199000,Skoda Octavia,"Skoda Octavia 1,8 TSI 180hk Aut Style /Krok/Kamera/ACC/BiXenon/Apple",https://www.finn.no/car/used/ad.html?finnkode=342029241,2017
"Strandvegen 10 B, 2380 Brumunddal",142600,2013-09-24,Diesel,148800,Skoda Octavia,Skoda Octavia 1.6 TDI 105 HK 4X4 STYLE/NAVI/KROK/CRUISE/12MND GARANTI,https://www.finn.no/car/used/ad.html?finnkode=342005980,2014
"Kvavik, 4580 Lyngdal",40494,2021-08-10,El + Bensin,289000,Skoda Octavia,Skoda Octavia a8 stv sty 204 phev dsg 48,https://www.finn.no/car/used/ad.html?finnkode=342021958,2021
"Glitrevegen 20, 3550 Gol",22000,2019-03-30,Diesel,349900,Skoda Octavia,Skoda Octavia 150 tdi 4x4 dsg Style|Webasto|ACC|Ny service++,https://www.finn.no/car/used/ad.html?finnkode=342026935,2019
"Gøtå 15, 6036 Mauseidvåg",116000,2020-04-07,Diesel,289800,Skoda Octavia,"Skoda Octavia TDI 184hk 4x4 Aut Style,Krok,Webasto,Activeinfo,ACC++",https://www.finn.no/car/used/ad.html?finnkode=342030339,2020
"Sportsveien 3, 3615 Kongsberg",139242,2013-05-14,Bensin,129000,Skoda Octavia,"Skoda Octavia 1,2 TSI 105 hk DSG Sport Edition XENON/H.FESTE/CRUISE",https://www.finn.no/car/used/ad.html?finnkode=342023807,2013
"Torsvang 16, 3271 Larvik",133797,2015-06-29,Diesel,219000,Skoda Octavia,Skoda Octavia Scout 2.0TDI 4Motion 184HK Webasto DSG CC Navi Krok R.kam EU+,https://www.finn.no/car/used/ad.html?finnkode=342032982,2016
"Hjellumvegen 81, 2322 Ridabu",55000,2020-11-19,El + Bensin,319990,Skoda Octavia,"Skoda Octavia 1,4TSI/PANO/HUD/ACC/WEBASTO/CANTON/SKINN/MASSASJE/NAF/+",https://www.finn.no/car/used/ad.html?finnkode=342053907,2021
