area,distance,first_registration,fuel,price,search,title,url,year
"Olav Ingstadsvei 7, 1351 Rud",44634,2020-10-29,El + Bensin,509000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Executive aut m/hengerfeste,https://www.finn.no/car/used/ad.html?finnkode=328739482,2020
"Kvaenveien 5, 1523 Moss",184000,2014-01-16,Diesel,173700,Toyota RAV4,"Toyota RAV4 2,2 D-4D 150HK AWD EXECUTIVE / SKINN / SOLTAK / FJ WEB",https://www.finn.no/car/used/ad.html?finnkode=328817629,2014
"Leangen Alle 4, 7044 Trondheim",39900,2021-04-16,El + Bensin,549000,Toyota RAV4,Toyota RAV4 Executive Plug-In,https://www.finn.no/car/used/ad.html?finnkode=328832691,2021
"Langflåtveien 35, 4017 Stavanger",54629,2021-04-26,El + Bensin,459000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active,https://www.finn.no/car/used/ad.html?finnkode=328993931,2021
"Flådene 3, 4332 Figgjo",110000,2018-11-27,El + Bensin,289000,Toyota RAV4,Toyota RAV4 Hybrid/2.5/366hk/4WD/Norsk/Cruise/DAB+/Navi/Keyless/++,https://www.finn.no/car/used/ad.html?finnkode=329013867,2018
"Ing. Rybergsgt. 108, 3007 Drammen",27405,2022-02-03,El + Bensin,559000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech KAMPANJE!!,https://www.finn.no/car/used/ad.html?finnkode=329421086,2022
"Tuftenvegen 2, 7502 Stjørdal",52243,2022-02-10,El + Bensin,529000,Toyota RAV4,Toyota RAV4 Plug-in Hybrid AWD Active Tech,https://www.finn.no/car/used/ad.html?finnkode=329441596,2022
"Ing. Rybergsgt. 108, 3007 Drammen",39855,2021-05-27,El + Bensin,519000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech KAMPANJE!!,https://www.finn.no/car/used/ad.html?finnkode=329456873,2021
"Ing. Rybergsgt. 108, 3007 Drammen",53822,2021-10-27,El + Bensin,509000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech bRUKTBILKAMPANJE!!,https://www.finn.no/car/used/ad.html?finnkode=329556046,2021
"Ing. Rybergsgt. 108, 3007 Drammen",56440,2021-05-10,El + Bensin,459000,Toyota RAV4,"Toyota RAV4 Hybrid AWD-i Style KAMPANJE!! Panorama, JBL",https://www.finn.no/car/used/ad.html?finnkode=329428089,2021
"Ing. Rybergsgt. 108, 3007 Drammen",64875,2021-02-16,El + Bensin,499000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech BRUKTBILKAMPANJE!!,https://www.finn.no/car/used/ad.html?finnkode=329554884,2021
"Oreveien 21, 4560 Vanse",52354,2021-05-31,El + Bensin,519000,Toyota RAV4,"Toyota RAV4 PHEV AWD-i Active Tech kampanjerente! fra 4,95%!",https://www.finn.no/car/used/ad.html?finnkode=329570901,2021
"Østmarkveien 25, 0687 Oslo",75200,2020-09-11,El + Bensin,449900,Toyota RAV4,"Toyota RAV4 Hybrid AWD-i Executive aut , Hengerfeste,",https://www.finn.no/car/used/ad.html?finnkode=329578960,2020
"Fossveien 3, 4373 Egersund",46200,2022-02-14,El + Bensin,585000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech Navi/Carplay/Tectyl/WLTP 75KM,https://www.finn.no/car/used/ad.html?finnkode=323436169,2022
"Mosseveien 13, 1610 Fredrikstad",81618,2021-06-17,El + Bensin,395000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Active BRUKTBILKAMPANJE,https://www.finn.no/car/used/ad.html?finnkode=324543778,2021
"Torvmyrane 11, 6150 Ørsta",54270,2021-03-26,El + Bensin,525000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Executive Panorama/Takluke,https://www.finn.no/car/used/ad.html?finnkode=323722514,2021
"Trøngsla 4, 4400 Flekkefjord",63636,2021-03-26,El + Bensin,559000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Executive,https://www.finn.no/car/used/ad.html?finnkode=323477255,2021
,59721,2021-07-14,El + Bensin,419000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Active Bruktbilkampanje!,https://www.finn.no/car/used/ad.html?finnkode=324524392,2021
"Vesterålsgata 26, 8400 Sortland",9233,2023-02-28,El + Bensin,699900,Toyota RAV4,Toyota RAV4 PHEV AWD-i Executive Panorama,https://www.finn.no/car/used/ad.html?finnkode=324576669,2023
"Industriveien 6, 1461 Lørenskog",82000,2022-05-16,El + Bensin,348800,Toyota RAV4,Toyota RAV4 HYBRID 2WD LIFE| DAB| R.KAMERA| NORSK| GARANTI++,https://www.finn.no/car/used/ad.html?finnkode=324713686,2022
"Skarpeteigvegen 1, 6854 Kaupanger",51664,2020-10-01,El + Bensin,459000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active aut,https://www.finn.no/car/used/ad.html?finnkode=324726150,2020
"Strynevegen 53, 6783 Stryn",39520,2019-09-06,El + Bensin,359000,Toyota RAV4,Toyota RAV4 Hybrid 2WD Executive aut,https://www.finn.no/car/used/ad.html?finnkode=325448987,2019
"Industriveien 1A, 1401 Ski",32916,2020-09-24,El + Bensin,519000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech aut -- FLOTT BIL --,https://www.finn.no/car/used/ad.html?finnkode=325473199,2020
,18500,2021-08-17,El + Bensin,459900,Toyota RAV4,Toyota RAV4 AWD Executive / Krok /JBL / 360 / ACC / Norsk / EU08.25,https://www.finn.no/car/used/ad.html?finnkode=325605503,2021
"Ulvesundvegen 6, 6718 Deknepollen",75474,2021-06-08,El + Bensin,409000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Active,https://www.finn.no/car/used/ad.html?finnkode=325471865,2021
"Ing. Rybergsgt. 108, 3007 Drammen",57535,2021-10-26,El + Bensin,529000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech BRUKTBILKAMPANJE!! Hengerfeste,https://www.finn.no/car/used/ad.html?finnkode=325608215,2021
"Skarpeteigvegen 1, 6854 Kaupanger",61750,2020-05-18,El + Bensin,389000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Active aut,https://www.finn.no/car/used/ad.html?finnkode=325612512,2020
"Fossveien 3, 4373 Egersund",42300,2022-08-15,El + Bensin,585000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active Tech Tectyl/Navi/Carplay/WLTP 75KM,https://www.finn.no/car/used/ad.html?finnkode=325613348,2022
"Bedriftsveien 13, 6517 Kristiansund N",65434,2021-04-08,El + Bensin,547000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Executive,https://www.finn.no/car/used/ad.html?finnkode=325614253,2021
