area,distance,first_registration,fuel,price,search,title,url,year
"Økernveien 147, 0580 Oslo",64750,2020-03-02,El + Bensin,328900,Mitsubishi Outlander,"Mitsubishi Outlander Norsk, 360, Hengerfeste, CarPlay, LED,",https://www.finn.no/car/used/ad.html?finnkode=342203478,2020
"Hensmoveien 18, 3516 Hønefoss",161200,2016-05-18,El + Bensin,179000,Mitsubishi Outlander,Mitsubishi Outlander PHEV AWD Intense+/ Dab/ Navi/ Norsk/ Kamera ++,https://www.finn.no/car/used/ad.html?finnkode=342204013,2016
7350 Buvika,180320,2009-12-10,Diesel,86845,Mitsubishi Outlander,Mitsubishi Outlander OUTLANDER 2.0-140 D 4WD,https://www.finn.no/car/used/ad.html?finnkode=342217656,2010
"Rigedalen 45a, 4620 Kristiansand S",85000,2017-09-26,El + Bensin,244305,Mitsubishi Outlander,"Mitsubishi Outlander 4WD PHEV+ 2.0-Aut .Krok, Skinn ,Navi Ny Serv.",https://www.finn.no/car/used/ad.html?finnkode=342250229,2018
"Skageveien 21, 5258 Blomsterdalen",108000,2015-06-04,El + Bensin,159000,Mitsubishi Outlander,Mitsubishi Outlander PHEV 4WD | Skinn | Rockford | EU 25 |,https://www.finn.no/car/used/ad.html?finnkode=342213211,2015
"Rosenkrantz gate 61, 3018 Drammen",89000,2015-03-27,El + Bensin,199955,Mitsubishi Outlander,"Mitsubishi Outlander Mitsubishi Outlander PLUG IN HYBRID, +++++++++",https://www.finn.no/car/used/ad.html?finnkode=342210027,2015
"Hoveveien 34, 4306 Sandnes",41000,2018-03-14,El + Bensin,349000,Mitsubishi Outlander,Mitsubishi Outlander PHEV S-EDITION 360 KAMERA H.FESTE DAB NORSK TAKLUKE,https://www.finn.no/car/used/ad.html?finnkode=342226972,2018
"Økernveien 147, 0580 Oslo",49500,2020-12-16,El + Bensin,348900,Mitsubishi Outlander,"Mitsubishi Outlander Hengerfeste, Skinn, Rattvarme, ACC, 360, CarPlay",https://www.finn.no/car/used/ad.html?finnkode=342228733,2020
3330 Skotselv,193000,2014-05-30,Diesel,154147,Mitsubishi Outlander,Mitsubishi Outlander OUTLANDER 2.3-150 D 4WD,https://www.finn.no/car/used/ad.html?finnkode=320949528,2014
"Daneljordet 12, 8656 Mosjøen",120000,2015-11-13,El + Bensin,215000,Mitsubishi Outlander,Mitsubishi Outlander PHEV 4WD Automat Intense+| H.feste | 360 Kamera |Navi++,https://www.finn.no/car/used/ad.html?finnkode=342275979,2016
2319 Hamar,109000,2019-03-29,El + Bensin,274805,Mitsubishi Outlander,"Mitsubishi Outlander Instyle+ 2,4 224hk - Service og EU OK -",https://www.finn.no/car/used/ad.html?finnkode=338176411,2019
"Elgvegen 2, 2340 Løten",18901,2020-05-20,El + Bensin,369000,Mitsubishi Outlander,"Mitsubishi Outlander Instyle+ 2,4 224hk INNBYTTEKAMPANJE",https://www.finn.no/car/used/ad.html?finnkode=342278816,2020
"Jogstadveien 19, 2007 Kjeller",142642,2012-11-28,Diesel,189000,Mitsubishi Outlander,"Mitsubishi Outlander Instyle+ 2.2-150 DI-D 7-seter , Krok, DAB, ISOFIX,",https://www.finn.no/car/used/ad.html?finnkode=342300168,2013
"Rådhusveien 20, 7100 Rissa",78000,2018-03-29,El + Bensin,279000,Mitsubishi Outlander,Mitsubishi Outlander 2.0  PHEV |12 MND GARANTI|R.kamera|Delskinn|Krok,https://www.finn.no/car/used/ad.html?finnkode=342311671,2018
